wave,flux
5076.01025390625,6.426402715258329e-17
5077.26025390625,6.520647466580372e-17
5078.51025390625,6.331865225968272e-17
5079.76025390625,6.031949857661408e-17
5081.01025390625,6.096282978101045e-17
5082.26025390625,6.280230045534529e-17
5083.51025390625,6.265098398575694e-17
5084.76025390625,6.457734113470113e-17
5086.01025390625,6.522930044152601e-17
5087.26025390625,6.542253784755492e-17
5088.51025390625,6.510016291204487e-17
5089.76025390625,6.517162025998674e-17
5091.01025390625,6.685702954101563e-17
5092.26025390625,6.793448240229769e-17
5093.51025390625,6.614604874636092e-17
5094.76025390625,6.584815639740566e-17
5096.01025390625,6.464979331538362e-17
5097.26025390625,6.289573208675745e-17
5098.51025390625,6.071552058036372e-17
5099.76025390625,6.133687411211121e-17
5101.01025390625,6.373186675795069e-17
5102.26025390625,6.532877444976231e-17
5103.51025390625,6.515734550620025e-17
5104.76025390625,6.484176382158388e-17
5106.01025390625,6.372098544253943e-17
5107.26025390625,6.250544255209869e-17
5108.51025390625,6.212882891269899e-17
5109.76025390625,6.206008483541236e-17
5111.01025390625,6.315903314208985e-17
5112.26025390625,6.461367465267541e-17
5113.51025390625,6.526438493836601e-17
5114.76025390625,6.510771216741598e-17
5116.01025390625,6.49704307838296e-17
5117.26025390625,6.574411312347987e-17
5118.51025390625,6.598171176780845e-17
5119.76025390625,6.574368042798311e-17
5121.01025390625,6.452436146401459e-17
5122.26025390625,6.387047983997273e-17
5123.51025390625,6.264177561864313e-17
5124.76025390625,6.145202894793817e-17
5126.01025390625,6.184462299965913e-17
5127.26025390625,6.256581128505491e-17
5128.51025390625,6.301280830699992e-17
5129.76025390625,6.255409060381044e-17
5131.01025390625,6.337522756900428e-17
5132.26025390625,6.314545640362433e-17
5133.51025390625,6.227890174030809e-17
5134.76025390625,6.311052473075435e-17
5136.01025390625,6.378675139574736e-17
5137.26025390625,6.226988055535083e-17
5138.51025390625,6.063119393057194e-17
5139.76025390625,6.091053848669665e-17
5141.01025390625,6.126020812527638e-17
5142.26025390625,6.074021065305314e-17
5143.51025390625,6.124959971647442e-17
5144.76025390625,6.3121173623139e-17
5146.01025390625,6.370257436730726e-17
5147.26025390625,6.215926364308484e-17
5148.51025390625,6.254801337130565e-17
5149.76025390625,6.301653040241745e-17
5151.01025390625,6.273315710794701e-17
5152.26025390625,6.220748873152822e-17
5153.51025390625,6.222995432151938e-17
5154.76025390625,6.249166031747493e-17
5156.01025390625,6.300625058847103e-17
5157.26025390625,6.395634418185252e-17
5158.51025390625,6.424022143785009e-17
5159.76025390625,6.420028811472766e-17
5161.01025390625,6.365737043618256e-17
5162.26025390625,6.271304195994252e-17
5163.51025390625,6.298463002330852e-17
5164.76025390625,6.266090066010097e-17
5166.01025390625,5.840779091889003e-17
5167.26025390625,5.287557119578235e-17
5168.51025390625,5.2870755888165165e-17
5169.76025390625,5.716698080041273e-17
5171.01025390625,5.715772361669e-17
5172.26025390625,5.2170387793199067e-17
5173.51025390625,5.3021352701439046e-17
5174.76025390625,5.994146552434957e-17
5176.01025390625,6.380764546405145e-17
5177.26025390625,6.52734784465286e-17
5178.51025390625,6.427989752542748e-17
5179.76025390625,6.405249592446381e-17
5181.01025390625,6.309752937633587e-17
5182.26025390625,5.810736738212153e-17
5183.51025390625,5.086376066618146e-17
5184.76025390625,5.221998854611954e-17
5186.01025390625,5.896634191433888e-17
5187.26025390625,6.136198988428655e-17
5188.51025390625,6.042403063849682e-17
5189.76025390625,6.070060290872826e-17
5191.01025390625,6.013899437670438e-17
5192.26025390625,5.829453044733011e-17
5193.51025390625,5.92200523405255e-17
5194.76025390625,5.95901017006928e-17
5196.01025390625,5.9042211692954e-17
5197.26025390625,5.990760365036298e-17
5198.51025390625,6.025695924578972e-17
5199.76025390625,6.187095486507775e-17
5201.01025390625,6.207625255426371e-17
5202.26025390625,6.124642312334168e-17
5203.51025390625,6.086968041531545e-17
5204.76025390625,5.951667729215801e-17
5206.01025390625,5.837993793415574e-17
5207.26025390625,5.92893029911833e-17
5208.51025390625,5.881647626193065e-17
5209.76025390625,5.98311863172999e-17
5211.01025390625,6.195368807234853e-17
5212.26025390625,6.283214801831515e-17
5213.51025390625,6.333406434717718e-17
5214.76025390625,6.19737052140146e-17
5216.01025390625,6.002436542323851e-17
5217.26025390625,6.049770143098651e-17
5218.51025390625,6.200591658912514e-17
5219.76025390625,6.373126808598356e-17
5221.01025390625,6.405844785064122e-17
5222.26025390625,6.407946464452204e-17
5223.51025390625,6.338236437066997e-17
5224.76025390625,6.207875905393205e-17
5226.01025390625,5.844987901334942e-17
5227.26025390625,5.612287232596919e-17
5228.51025390625,5.9056033478359e-17
5229.76025390625,6.142534936523438e-17
5231.01025390625,6.158708018983085e-17
5232.26025390625,6.067621506370689e-17
5233.51025390625,5.937598549321013e-17
5234.76025390625,5.994855055553509e-17
5236.01025390625,6.161400463291383e-17
5237.26025390625,6.260671553010761e-17
5238.51025390625,6.350487658461084e-17
5239.76025390625,6.366111044138782e-17
5241.01025390625,6.359189769356207e-17
5242.26025390625,6.301610395669037e-17
5243.51025390625,6.294016928618809e-17
5244.76025390625,6.738938212383918e-17
5246.01025390625,6.518951474977889e-17
5247.26025390625,6.294173542872015e-17
5248.51025390625,6.269028182234854e-17
5249.76025390625,6.185243667314637e-17
5251.01025390625,6.142816191705668e-17
5252.26025390625,6.289286900819023e-17
5253.51025390625,6.276934212393131e-17
5254.76025390625,6.204996813734522e-17
5256.01025390625,6.235158593980322e-17
5257.26025390625,6.357138442590102e-17
5258.51025390625,6.443764988967607e-17
5259.76025390625,6.389296766173164e-17
5261.01025390625,6.236131356638782e-17
5262.26025390625,5.948695718095888e-17
5263.51025390625,5.801562651551445e-17
5264.76025390625,5.716124450683594e-17
5266.01025390625,5.716224711292194e-17
5267.26025390625,5.905453266302144e-17
5268.51025390625,5.905948064609743e-17
5269.76025390625,5.57860343351544e-17
5271.01025390625,5.725839049141363e-17
